user_id,purchase_value,device_id,age,ip_address,class,lower_bound_ip_address,upper_bound_ip_address,time_since_signup,hour_of_day,day_of_week,user_tx_count,device_tx_count,transaction_velocity,source_Direct,source_SEO,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_M,country_Brazil,country_Canada,country_France,country_Germany,country_India,country_United Kingdom,country_United States
338362,17,OYXOBQCJORILD,24,188267595,0,150000000.0,199999999.0,3278150.0,9,5,1,1,,True,False,True,False,False,False,True,False,True,False,False,False,False,False
338372,17,IJXHZZWQPNNPX,31,139545364,0,100000000.0,149999999.0,9150405.0,5,3,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,True
338405,55,NKRPTOJWGSCVU,33,165476747,0,150000000.0,199999999.0,2630671.0,23,2,1,1,,False,False,False,False,False,True,False,False,True,False,False,False,False,False
338421,82,NUJQCYWDXUONZ,32,463046354,0,450000000.0,499999999.0,2763600.0,1,6,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,False,False
338454,48,OYUIJACCAIBBN,31,280829400,0,250000000.0,299999999.0,4800990.0,1,2,1,1,,False,False,False,False,False,True,True,False,False,False,True,False,False,False
338455,18,KZQVAJUCOMBQQ,34,493094835,0,450000000.0,499999999.0,2136337.0,8,5,1,1,,False,True,True,False,False,False,False,False,False,False,False,False,False,False
338489,54,TWXCYYJENQSID,25,257257978,0,250000000.0,299999999.0,6862964.0,21,5,1,1,,False,False,False,True,False,False,False,False,False,False,True,False,False,False
338523,17,INQLOQKYUAQKY,35,118953767,0,100000000.0,149999999.0,3745371.0,6,5,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,True
338583,32,OBOBRHKIEVPVB,46,178953067,1,150000000.0,199999999.0,1.0,6,6,1,15,,False,False,False,True,False,False,False,False,True,False,False,False,False,False
338590,67,WAHJNEXTOXDFE,54,349353998,0,300000000.0,349999999.0,4801678.0,8,2,1,1,,True,False,False,False,False,True,False,False,False,True,False,False,False,False
338606,93,SBPACJRZSXICZ,34,254678814,0,250000000.0,299999999.0,1836379.0,9,0,1,1,,True,False,False,False,False,True,False,False,False,False,True,False,False,False
338623,17,TXRRVMPEGHGJX,22,388195929,0,350000000.0,399999999.0,3401853.0,18,2,1,1,,False,False,False,False,False,True,True,True,False,False,False,False,False,False
338628,63,NAVMHVWGDJURN,38,317141009,0,300000000.0,349999999.0,1529007.0,6,3,1,1,,False,True,False,False,False,True,True,False,False,True,False,False,False,False
338631,52,DDBPPQNUQZILF,46,273824664,0,250000000.0,299999999.0,9741931.0,0,1,1,1,,False,True,False,False,False,False,False,False,False,False,True,False,False,False
338695,37,OGSYURFHNSWZR,32,152297017,0,150000000.0,199999999.0,4236316.0,19,0,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
338771,42,BAVMMSVNISTBT,26,415546534,0,400000000.0,449999999.0,7598817.0,20,6,1,1,,False,True,False,False,False,False,True,False,False,False,False,True,False,False
338803,23,XFNJZDAGJFKTI,37,352302433,0,350000000.0,399999999.0,9927352.0,14,5,1,1,,False,True,True,False,False,False,True,True,False,False,False,False,False,False
338842,25,FKAWNVGXPWNDC,34,148576597,0,100000000.0,149999999.0,4761227.0,8,2,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
338848,17,IUURVTMLZXNVK,29,383849890,0,350000000.0,399999999.0,3982077.0,21,6,1,1,,False,False,False,True,False,False,True,True,False,False,False,False,False,False
338861,26,GFMYKOWILZBMZ,40,256716300,0,250000000.0,299999999.0,907144.0,8,4,1,1,,False,True,False,False,False,True,True,False,False,False,True,False,False,False
338874,21,OAJSTPPOYNYUU,37,106415038,0,100000000.0,149999999.0,7145111.0,14,1,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,True
338964,35,EKFICNCQUHNUG,46,317116476,0,300000000.0,349999999.0,245117.0,5,1,1,1,,False,False,False,False,False,False,True,False,False,True,False,False,False,False
339008,46,TMLHFDITJPVGD,28,151686943,1,150000000.0,199999999.0,1.0,7,4,1,9,,False,False,False,False,False,True,True,False,True,False,False,False,False,False
339035,47,IOMQHSXVBUQWR,40,228884307,0,200000000.0,249999999.0,3788069.0,16,6,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,True,False
339037,53,EKOIYTKHBWCVI,48,246190872,0,200000000.0,249999999.0,3617212.0,21,2,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,True,False
339040,59,VWPXGSDDMFLRM,35,273375682,0,250000000.0,299999999.0,1280025.0,8,0,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
339109,29,JSMBLMJPKAYBC,43,257665055,0,250000000.0,299999999.0,4368382.0,5,5,1,1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
339131,55,AWXPJUBXAFIEY,36,406250586,0,400000000.0,449999999.0,163881.0,0,3,1,1,,False,False,True,False,False,False,False,False,False,False,False,True,False,False
339140,28,GGUALAEZTMUWY,42,326690029,0,300000000.0,349999999.0,1256696.0,21,3,1,1,,True,False,False,True,False,False,False,False,False,True,False,False,False,False
339141,86,AQNKANGRYQFQZ,22,147112821,0,100000000.0,149999999.0,3303486.0,16,6,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
339269,24,AEUPAUBCXAMAL,24,218451407,0,200000000.0,249999999.0,3999461.0,19,4,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,True,False
339272,28,ZRFYNNDQRQEKR,38,245636705,0,200000000.0,249999999.0,6833434.0,5,6,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
339295,43,DENEZYJURPXYR,31,149754304,0,100000000.0,149999999.0,5344872.0,22,1,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,False,True
339298,18,GCFNOOUALSSXL,38,352865154,0,350000000.0,399999999.0,5535960.0,21,5,1,1,,False,False,False,False,False,True,True,True,False,False,False,False,False,False
339300,65,NQEXRVMRZZHKN,19,142692095,0,100000000.0,149999999.0,7560147.0,12,2,1,1,,False,False,False,False,False,True,True,False,False,False,False,False,False,True
339329,12,FOIHACPDIRONO,30,235105699,0,200000000.0,249999999.0,9322717.0,17,6,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
339340,25,AWKWZRFIMVZAK,27,185963755,0,150000000.0,199999999.0,409852.0,15,2,1,1,,True,False,False,False,False,True,False,False,True,False,False,False,False,False
339373,56,XZWWMETWOPXSJ,24,468760020,0,450000000.0,499999999.0,10103035.0,7,3,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
339378,37,LSTSWKLWVEYTN,36,283444826,0,250000000.0,299999999.0,1595382.0,19,6,1,1,,False,False,False,False,True,False,True,False,False,False,True,False,False,False
339393,25,GRGCGLKTOHMJL,40,496607917,0,450000000.0,499999999.0,7672396.0,3,1,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339467,14,CFRUAOGCACTSP,43,197683263,0,150000000.0,199999999.0,9152425.0,20,5,1,1,,False,False,False,True,False,False,True,False,True,False,False,False,False,False
339514,38,SOINHABXZEOPS,28,202118087,0,200000000.0,249999999.0,515005.0,5,3,1,1,,False,True,True,False,False,False,True,False,False,False,False,False,True,False
339542,65,HOROBEKXXDLNQ,36,270749830,0,250000000.0,299999999.0,7974801.0,0,5,1,1,,True,False,False,True,False,False,True,False,False,False,True,False,False,False
339546,47,WOXXDOGILIHOU,43,239911941,0,200000000.0,249999999.0,8060276.0,23,1,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,True,False
339561,29,THXECZDVTAMEV,32,198806088,0,150000000.0,199999999.0,8547675.0,1,2,1,1,,False,False,False,True,False,False,False,False,True,False,False,False,False,False
339563,22,YDNBLTWPAVYJL,28,189971487,0,150000000.0,199999999.0,8078323.0,2,1,1,1,,False,True,False,True,False,False,True,False,True,False,False,False,False,False
339571,17,CHIQLIHPHJSPS,31,271848191,0,250000000.0,299999999.0,9095387.0,21,1,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
339572,24,FHNLMUKPGJGPZ,18,129698190,1,100000000.0,149999999.0,1.0,17,3,1,16,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
339603,53,CNIAHWUDSLTIA,47,413421319,0,400000000.0,449999999.0,7871759.0,18,5,1,1,,False,False,False,False,False,True,False,False,False,False,False,True,False,False
339616,43,FUARXCLLJWMGC,27,314773887,0,300000000.0,349999999.0,5956647.0,4,1,1,1,,False,False,False,False,True,False,False,False,False,True,False,False,False,False
339633,40,HYINMOFVPJMHM,28,488730569,0,450000000.0,499999999.0,9691079.0,22,3,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,False
339638,39,KVUUEMXYFAKMR,29,469886066,0,450000000.0,499999999.0,2951026.0,10,2,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,False
339652,52,XPEOPQGNVSVVH,31,114563141,0,100000000.0,149999999.0,7500222.0,4,2,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,False,True
339693,53,ECPUKGDGPSCWE,31,233161885,0,200000000.0,249999999.0,5788068.0,4,5,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
339716,58,TSRWFQWPGJHCD,26,421631390,0,400000000.0,449999999.0,3967836.0,2,3,1,1,,False,False,False,False,False,True,True,False,False,False,False,True,False,False
339732,10,KSYAMYHHRJBPK,31,342591527,0,300000000.0,349999999.0,5865904.0,23,0,1,1,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
339737,18,IVDLCWXGNIIRW,24,323502292,0,300000000.0,349999999.0,1838017.0,14,0,1,1,,True,False,True,False,False,False,False,False,False,True,False,False,False,False
339805,52,RLMBRGVALJHYL,33,472204864,0,450000000.0,499999999.0,1682369.0,16,4,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339811,25,MYNPDPQSTFUDA,18,419535792,0,400000000.0,449999999.0,3166061.0,7,0,1,1,,False,True,False,False,False,True,False,False,False,False,False,True,False,False
339851,30,ZEWXYKTFOHOII,22,184588756,0,150000000.0,199999999.0,5343403.0,7,2,1,1,,True,False,False,False,False,False,True,False,True,False,False,False,False,False
339855,10,GFKFIWXWBSSDB,38,428083844,0,400000000.0,449999999.0,9061564.0,1,2,1,1,,False,True,False,False,False,False,False,False,False,False,False,True,False,False
339913,42,HAJSMLRXWBAQR,33,216697135,0,200000000.0,249999999.0,6205531.0,23,5,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,True,False
339928,20,ZWGXQADYAWHLT,43,159013257,0,150000000.0,199999999.0,137373.0,17,2,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
339958,41,OJTDFAWWORYJM,48,476285223,0,450000000.0,499999999.0,2512471.0,2,2,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,False,False
339983,39,BTPRFFMZTQTTK,21,221651385,0,200000000.0,249999999.0,4522968.0,17,4,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,True,False
340079,27,IJIAFKJDHZTGA,34,229882445,1,200000000.0,249999999.0,1451536.0,8,4,1,1,,False,True,False,True,False,False,True,False,False,False,False,False,True,False
340129,27,XVFJQRAONTQPE,27,237310721,0,200000000.0,249999999.0,1455562.0,2,1,1,1,,False,False,True,False,False,False,True,False,False,False,False,False,True,False
340145,65,HOSIKCXUJIHAJ,21,233919675,0,200000000.0,249999999.0,9658102.0,17,4,1,1,,False,False,True,False,False,False,False,False,False,False,False,False,True,False
340194,22,UYFICTLHVHUXA,37,413923274,0,400000000.0,449999999.0,7501140.0,8,6,1,1,,True,False,False,True,False,False,False,False,False,False,False,True,False,False
340196,9,VJCEPHHWKOEOQ,40,133212906,0,100000000.0,149999999.0,5275744.0,10,6,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
340287,14,JCJARHDSPQNPG,30,449853493,0,400000000.0,449999999.0,1485649.0,2,5,1,1,,True,False,False,False,False,True,True,False,False,False,False,True,False,False
340290,20,MRUNCUGHLLGYT,26,282813696,0,250000000.0,299999999.0,7305804.0,12,1,1,1,,False,False,False,True,False,False,False,False,False,False,True,False,False,False
340364,14,VXREXLYZHIOFC,18,216772463,0,200000000.0,249999999.0,9125332.0,2,2,1,1,,False,True,False,False,False,True,False,False,False,False,False,False,True,False
340370,45,BUEKHKEONNEHK,44,184397216,0,150000000.0,199999999.0,9959692.0,18,6,1,1,,False,True,False,True,False,False,False,False,True,False,False,False,False,False
340389,16,AUUVAIKLXUJGQ,21,464223456,0,450000000.0,499999999.0,8585819.0,2,5,1,1,,True,False,False,False,False,True,True,False,False,False,False,False,False,False
340416,17,XUMFEBGXHVVNF,46,104354786,0,100000000.0,149999999.0,432441.0,3,0,1,1,,False,True,False,False,True,False,False,False,False,False,False,False,False,True
340446,17,ACGUHQCVRTJWV,45,338430409,0,300000000.0,349999999.0,2245453.0,7,6,1,1,,False,False,False,False,False,False,True,False,False,True,False,False,False,False
340473,18,OBBNMHIDXWRAZ,31,336638413,0,300000000.0,349999999.0,5701877.0,8,6,1,1,,False,False,False,False,False,True,True,False,False,True,False,False,False,False
340492,32,NSSBLYVQQZZAG,45,176583066,1,150000000.0,199999999.0,1.0,7,3,1,12,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
340497,41,HXEGDLRGRXLRK,38,330265202,0,300000000.0,349999999.0,6787932.0,20,1,1,1,,True,False,False,False,False,False,False,False,False,True,False,False,False,False
340539,23,OTQRMJMMPIBRG,42,485051269,0,450000000.0,499999999.0,2916841.0,17,4,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
340646,45,ULKQRHXFUQSZT,27,267575669,0,250000000.0,299999999.0,3879132.0,12,2,1,1,,False,False,False,False,False,True,False,False,False,False,True,False,False,False
340713,30,VLUCPHOBEFXUU,42,355599374,0,350000000.0,399999999.0,9476711.0,14,1,1,1,,True,False,False,False,False,False,False,True,False,False,False,False,False,False
340720,28,NTIRZQTDNVOTM,25,162105696,0,150000000.0,199999999.0,2132625.0,9,1,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
340804,59,IOSPFGYWQICUV,48,330164578,0,300000000.0,349999999.0,7327321.0,10,4,1,1,,False,False,False,False,False,False,False,False,False,True,False,False,False,False
340847,53,BKIKRTNUXJDUP,29,354727915,0,350000000.0,399999999.0,799276.0,1,5,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
340900,27,FAEAPRXXIMONW,42,220510553,0,200000000.0,249999999.0,4558830.0,22,3,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,True,False
340946,42,PUNTEWTZGPNMU,25,489089317,0,450000000.0,499999999.0,6583695.0,23,4,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
340947,43,VKUSUZSKRCZSG,39,325216758,0,300000000.0,349999999.0,3787912.0,17,6,1,1,,False,True,False,True,False,False,True,False,False,True,False,False,False,False
340952,10,HOVQSTAZBZUYG,37,197674384,0,150000000.0,199999999.0,10345183.0,10,6,1,1,,False,True,False,False,False,False,True,False,True,False,False,False,False,False
341000,31,MHUUPWKLOEWPD,41,479237547,0,450000000.0,499999999.0,1443677.0,15,5,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,False
341014,20,KXJKCVJAMSPJL,39,282363314,0,250000000.0,299999999.0,6561946.0,18,3,1,1,,True,False,False,False,False,True,False,False,False,False,True,False,False,False
341085,17,UQQOBNKJMDETV,28,362867414,0,350000000.0,399999999.0,4870073.0,2,0,1,1,,True,False,False,True,False,False,False,True,False,False,False,False,False,False
341126,13,RQAIYUHNTXDKF,39,423176854,1,400000000.0,449999999.0,1.0,14,6,1,12,,False,True,False,False,False,True,True,False,False,False,False,True,False,False
341179,29,WZUSGNSCIUVOU,30,171061020,0,150000000.0,199999999.0,1468722.0,9,1,1,1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
341182,16,BJARWKOWWLCUP,23,373020615,0,350000000.0,399999999.0,4707925.0,23,2,1,1,,True,False,False,False,False,False,True,True,False,False,False,False,False,False
341204,18,DUEISNGBOXJGA,32,372243683,0,350000000.0,399999999.0,7321224.0,5,1,1,1,,False,True,True,False,False,False,True,True,False,False,False,False,False,False
341205,17,NFLECTBDGTXUF,33,122876530,0,100000000.0,149999999.0,5917284.0,23,1,1,1,,False,True,False,False,False,False,False,False,False,False,False,False,False,True
341224,13,CARMXWIFUWQPS,21,240803786,1,200000000.0,249999999.0,4837955.0,1,1,1,1,,False,True,False,False,False,True,False,False,False,False,False,False,True,False
341235,36,SHJOXBHHAXURQ,36,457599053,0,450000000.0,499999999.0,3728069.0,16,2,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,False,False
341239,31,TOCBCMSDNIXYL,40,328312587,0,300000000.0,349999999.0,7539632.0,20,5,1,1,,False,True,False,True,False,False,False,False,False,True,False,False,False,False
341278,11,FFWAQIABHGYJC,33,195552957,1,150000000.0,199999999.0,1.0,10,3,1,18,,True,False,False,False,False,False,False,False,True,False,False,False,False,False
341288,19,GHBDVDFDJNQTL,35,422793803,0,400000000.0,449999999.0,10099232.0,22,0,1,1,,False,True,True,False,False,False,True,False,False,False,False,True,False,False
341310,19,NJUOEGEOLNNUU,34,400919985,0,400000000.0,449999999.0,2246969.0,19,1,1,1,,False,False,False,True,False,False,False,False,False,False,False,True,False,False
341323,42,FLMKZSVQKQQEE,36,458067651,0,450000000.0,499999999.0,7539486.0,17,4,1,1,,False,True,False,False,False,True,True,False,False,False,False,False,False,False
341330,43,OOZVQAWUGAZKY,33,349022767,0,300000000.0,349999999.0,9115707.0,12,3,1,1,,False,True,False,True,False,False,False,False,False,True,False,False,False,False
341344,36,HWSGRYWAZNAME,25,141136424,0,100000000.0,149999999.0,3273780.0,14,0,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,True
341379,30,EBDXFRWDUUIUN,36,278284416,0,250000000.0,299999999.0,701211.0,16,4,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
341405,33,KNJBGEMGMWDQK,30,435461514,1,400000000.0,449999999.0,945249.0,19,5,1,1,,False,True,False,False,False,False,False,False,False,False,False,True,False,False
341408,15,BXBYUENJHFNRT,47,172703343,0,150000000.0,199999999.0,2833852.0,19,6,1,1,,False,True,False,False,False,False,True,False,True,False,False,False,False,False
341431,13,FPCIEDEFIVZMR,19,233573026,0,200000000.0,249999999.0,95078.0,5,1,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,True,False
341437,12,LPGWTHNSKVQHV,24,238720709,0,200000000.0,249999999.0,2737303.0,13,0,1,1,,False,False,False,False,True,False,True,False,False,False,False,False,True,False
341450,35,KDTAOWOOIYJXP,37,369376656,0,350000000.0,399999999.0,3085431.0,16,1,1,1,,False,False,False,False,False,True,False,True,False,False,False,False,False,False
341476,61,BROZYHSHEJZIR,18,385259448,0,350000000.0,399999999.0,7729971.0,7,2,1,1,,False,True,False,True,False,False,True,True,False,False,False,False,False,False
341502,9,DWLPNOCKRGKIT,32,185528153,0,150000000.0,199999999.0,8702450.0,4,2,1,1,,False,False,False,False,False,False,True,False,True,False,False,False,False,False
341515,48,JKYPXWLULUTLF,33,307855185,0,300000000.0,349999999.0,2291157.0,18,2,1,1,,False,False,False,True,False,False,False,False,False,True,False,False,False,False
341570,41,ZTNFCHAUQLIKR,47,400196136,0,400000000.0,449999999.0,5528105.0,23,3,1,1,,False,True,True,False,False,False,False,False,False,False,False,True,False,False
341598,25,LUOYDZTJWKXSO,26,463801013,0,450000000.0,499999999.0,5913060.0,21,6,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,False
341602,20,QZCZXMSKATNJJ,25,434154567,0,400000000.0,449999999.0,8457759.0,18,4,1,1,,False,True,False,False,False,False,False,False,False,False,False,True,False,False
341606,65,XPVGAJMCYQWKY,33,484797326,0,450000000.0,499999999.0,7949316.0,20,0,1,1,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
341613,81,KPAAACGRQWYIK,24,183974753,1,150000000.0,199999999.0,1.0,12,1,1,18,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
341638,67,YMLXHFJPPJIFR,29,328906242,0,300000000.0,349999999.0,6481819.0,5,1,1,1,,True,False,False,True,False,False,False,False,False,True,False,False,False,False
341655,47,NACOZWPECAGNP,25,352950527,0,350000000.0,399999999.0,1450074.0,15,5,1,1,,False,False,True,False,False,False,False,True,False,False,False,False,False,False
341678,20,VAWYFJZGANQBY,23,167587262,0,150000000.0,199999999.0,6972341.0,5,4,1,1,,False,True,False,False,False,False,True,False,True,False,False,False,False,False
341684,42,RVNRMGWXGHPDB,38,490690401,0,450000000.0,499999999.0,2670282.0,15,3,1,1,,True,False,False,False,False,False,True,False,False,False,False,False,False,False
341702,14,KBJBAGABWFVAR,27,307127098,0,300000000.0,349999999.0,3686339.0,3,2,1,1,,False,True,False,False,False,False,False,False,False,True,False,False,False,False
341709,40,DCMLCKCQVKSBN,45,131804543,0,100000000.0,149999999.0,1411210.0,5,4,1,1,,True,False,False,False,False,False,False,False,False,False,False,False,False,True
341754,51,WOAVOQROIBSRF,41,391267181,0,350000000.0,399999999.0,3296812.0,6,4,1,1,,True,False,False,True,False,False,False,True,False,False,False,False,False,False
341796,48,FUQCZNIJGEBDO,36,188383707,0,150000000.0,199999999.0,7052377.0,12,1,1,1,,False,True,False,False,False,True,True,False,True,False,False,False,False,False
341806,44,CAUXVCGSJGWLN,33,440729765,0,400000000.0,449999999.0,8018269.0,10,1,1,1,,False,False,True,False,False,False,True,False,False,False,False,True,False,False
341813,11,VKCZLSCUEUAUT,41,448929313,0,400000000.0,449999999.0,6102468.0,11,5,1,1,,False,False,False,False,True,False,True,False,False,False,False,True,False,False
341851,63,TZRAIEMCJDIEM,20,341722731,0,300000000.0,349999999.0,5618412.0,20,1,1,1,,False,False,False,True,False,False,True,False,False,True,False,False,False,False
341862,27,LLRDATQYWUUWD,33,232245297,0,200000000.0,249999999.0,7008659.0,18,5,1,1,,False,True,False,False,False,True,True,False,False,False,False,False,True,False
341921,20,OOETTPREQKLLK,27,290261777,0,250000000.0,299999999.0,6885796.0,3,4,1,1,,False,False,False,False,False,False,False,False,False,False,True,False,False,False
341947,50,UKJIYNIKWWCGU,42,135690734,0,100000000.0,149999999.0,5741094.0,18,4,1,1,,False,False,False,True,False,False,True,False,False,False,False,False,False,True
341995,81,KPAAACGRQWYIK,24,183974753,1,150000000.0,199999999.0,1.0,12,1,1,18,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
342004,11,UTCOIXFTZWQKU,27,284427757,0,250000000.0,299999999.0,9618891.0,22,4,1,1,,False,True,False,True,False,False,True,False,False,False,True,False,False,False
342013,59,LPQNTTCXGHZGH,27,170807066,0,150000000.0,199999999.0,3364982.0,4,1,1,1,,False,True,False,True,False,False,True,False,True,False,False,False,False,False
342036,57,KPCTRFKSMDONB,40,116415267,0,100000000.0,149999999.0,8750285.0,18,4,1,1,,False,True,False,False,False,True,True,False,False,False,False,False,False,True
342075,21,WKQFFFHXAPREF,26,306883170,0,300000000.0,349999999.0,7143.0,8,6,1,1,,False,False,True,False,False,False,False,False,False,True,False,False,False,False
342078,46,WCZMQIYMSSLQH,49,102505237,0,100000000.0,149999999.0,8008838.0,19,1,1,1,,False,False,True,False,False,False,False,False,False,False,False,False,False,True
342115,38,WSYNCNEJSPJGF,34,280403344,0,250000000.0,299999999.0,9051171.0,23,1,1,1,,False,True,False,False,False,False,True,False,False,False,True,False,False,False
342122,41,HENPVBABWIYRG,24,115158771,0,100000000.0,149999999.0,3026737.0,15,1,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
342159,27,STRSFLMZJQJFN,32,160121245,0,150000000.0,199999999.0,9009824.0,0,3,1,1,,False,True,False,False,False,False,False,False,True,False,False,False,False,False
342179,22,YQVELCVRVLFOY,31,273683791,0,250000000.0,299999999.0,6430680.0,22,3,1,1,,False,False,False,True,False,False,False,False,False,False,True,False,False,False
342206,29,ECAEGFNZNRJWS,27,154212792,0,150000000.0,199999999.0,2518692.0,5,0,1,1,,False,True,False,False,False,True,True,False,True,False,False,False,False,False
342226,32,OCPNDVPRZKNLD,34,446302178,0,400000000.0,449999999.0,6404558.0,16,1,1,1,,False,True,False,True,False,False,False,False,False,False,False,True,False,False
342251,20,TCNDVVCYCOGYB,32,412223568,0,400000000.0,449999999.0,3710424.0,17,1,1,1,,False,False,False,False,False,False,True,False,False,False,False,True,False,False
342254,13,OVWSMQCOJBGRH,39,216718263,0,200000000.0,249999999.0,5767369.0,8,5,1,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False
342271,63,XTCURISGDFTXV,35,251288238,0,250000000.0,299999999.0,3019498.0,20,3,1,1,,False,False,True,False,False,False,True,False,False,False,True,False,False,False
342313,20,QIIOQLJJCEXFK,41,405640526,0,400000000.0,449999999.0,3746157.0,6,4,1,1,,False,False,True,False,False,False,False,False,False,False,False,True,False,False
342316,32,VDMQQSGIONURS,49,103358773,0,100000000.0,149999999.0,5557265.0,22,4,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
342330,10,KFKWGRJHOXMIH,34,266041536,0,250000000.0,299999999.0,6693645.0,11,3,1,1,,False,False,False,True,False,False,False,False,False,False,True,False,False,False
342395,20,POPYDXJENPDOP,26,394367636,0,350000000.0,399999999.0,6130661.0,4,4,1,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,False
342472,30,IGSANHMIHTQCG,34,173149360,0,150000000.0,199999999.0,3523048.0,17,5,1,1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False
342473,81,EOZBNVTCJBAMS,38,177018661,0,150000000.0,199999999.0,8134976.0,20,3,1,1,,True,False,False,True,False,False,True,False,True,False,False,False,False,False
342500,20,TVXFBRKEOXVFE,39,302466435,0,300000000.0,349999999.0,2271874.0,22,5,1,1,,False,True,False,False,False,True,True,False,False,True,False,False,False,False
342520,22,IAORFUTRBNULQ,44,384266433,0,350000000.0,399999999.0,10007375.0,23,1,1,1,,True,False,False,False,False,False,True,True,False,False,False,False,False,False
342534,15,KQXXBJCPHNMFM,21,382263901,0,350000000.0,399999999.0,7218190.0,20,2,1,1,,False,True,False,False,False,True,True,True,False,False,False,False,False,False
342540,51,QAUMEFZFERHRP,38,104798442,0,100000000.0,149999999.0,9596364.0,17,6,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,False,True
342555,70,DCCHOLAWAWAPL,32,180331958,0,150000000.0,199999999.0,1003313.0,23,0,1,1,,False,True,False,False,False,True,True,False,True,False,False,False,False,False
342631,26,NQPUFMFDFRNOV,33,209213709,0,200000000.0,249999999.0,4771597.0,21,2,1,1,,False,False,False,False,False,False,True,False,False,False,False,False,True,False
342642,29,PIDSIAINDVMBL,24,401066545,0,400000000.0,449999999.0,8834168.0,8,1,1,1,,False,False,True,False,False,False,False,False,False,False,False,True,False,False
342698,48,CVHKQFNVIGNBC,46,250773001,0,250000000.0,299999999.0,9274116.0,16,2,1,1,,False,True,True,False,False,False,False,False,False,False,True,False,False,False
342709,42,EGUBUBABCLLEY,40,203808342,0,200000000.0,249999999.0,2728265.0,15,1,1,1,,True,False,False,False,False,True,False,False,False,False,False,False,True,False
342759,10,GRLUBNXJMFEYI,39,170480128,0,150000000.0,199999999.0,3267970.0,21,6,1,1,,True,False,False,False,False,True,True,False,True,False,False,False,False,False
342798,43,OWVBRWMOTUEKV,30,450209999,1,450000000.0,499999999.0,6003809.0,10,5,1,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342879,37,CPHSRRQYYRZNP,41,471168894,0,450000000.0,499999999.0,952956.0,11,3,1,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False
342924,31,UDUFUTNKRTIBA,28,137134095,0,100000000.0,149999999.0,5479031.0,21,1,1,1,,True,False,False,True,False,False,True,False,False,False,False,False,False,True
