Time,Amount,merchant_risk,device_risk,international,card_age_days,num_items,online_order,Class
51202,68.74,0.861,0.0,1,1776,2,1,0
124801,75.06,0.343,0.0,0,1299,4,1,0
27094,49.44,0.085,0.384,1,675,5,0,0
70277,125.53,0.075,0.417,0,1728,7,0,0
120185,12.62,0.175,0.422,0,31,7,0,0
107369,32.88,0.073,0.483,1,1112,7,1,0
993,22.42,0.217,0.71,0,242,5,0,0
5984,383.05,0.0,0.115,0,143,3,1,0
169493,65.92,0.784,0.233,0,1196,3,0,0
91385,94.48,0.594,0.572,0,646,2,0,0
147859,54.79,0.134,0.103,0,613,1,0,0
12563,36.78,0.203,0.288,0,737,2,1,0
84787,476.17,0.027,0.292,0,1428,1,1,0
99586,115.27,0.261,0.0,0,1708,4,0,0
159138,25.4,0.02,0.126,1,1005,4,1,0
122789,17.62,0.25,0.451,0,409,7,1,0
108528,45.57,0.636,0.073,0,1795,6,1,0
50709,19.64,0.214,0.618,0,344,2,0,0
171722,26.59,0.418,0.423,0,1319,6,0,0
56618,1.0,0.248,0.497,0,485,1,1,0
48091,2.29,0.466,0.213,0,1021,2,1,0
125061,236.01,0.044,0.28,1,32,6,1,0
172265,25.92,0.527,0.653,0,286,6,1,0
148065,23.15,0.375,0.196,0,425,2,1,0
31146,35.76,0.388,0.768,0,563,4,1,0
140898,65.42,0.206,0.427,1,466,5,1,0
61070,73.9,0.359,1.0,0,589,3,0,0
38358,92.85,0.254,0.549,0,664,4,0,0
161624,56.16,0.486,0.546,0,1361,1,1,0
164129,27.86,0.036,0.493,0,1351,2,0,0
64029,117.26,0.278,0.149,0,844,1,0,0
4527,25.56,0.366,0.322,0,671,2,1,0
36259,90.96,0.055,0.329,0,444,2,0,0
93523,11.3,0.532,0.463,0,503,1,0,0
10279,123.45,0.223,0.0,0,1726,2,0,0
39253,6.91,0.175,0.25,0,1365,6,1,0
25739,7.6,0.304,0.807,0,348,3,0,0
164523,16.75,0.06,0.464,0,1533,1,1,0
61382,37.34,0.167,0.113,0,658,3,0,0
65674,326.42,0.708,0.0,0,802,1,1,0
72788,22.52,0.5,0.149,1,1246,3,1,0
2251,27.67,0.326,0.241,0,411,2,0,0
93735,70.51,0.0,0.078,0,1426,1,1,0
157674,21.69,0.0,0.445,0,1795,7,0,0
140588,25.9,0.304,0.474,0,1315,3,1,0
43322,31.05,0.124,0.425,0,189,5,1,0
2318,231.83,0.587,0.143,0,591,1,0,0
133638,37.26,0.361,0.203,1,1106,6,1,0
145344,62.57,0.35,0.406,0,741,4,1,0
159276,16.94,0.48,0.214,0,171,3,1,0
99748,16.04,0.096,0.389,0,1630,2,1,0
81823,66.02,0.612,0.225,0,1488,4,0,0
130719,36.62,0.356,0.095,0,1674,6,1,0
119298,102.93,0.245,0.35,0,1492,5,1,0
130806,18.89,0.127,0.365,0,418,2,1,0
49138,28.55,0.214,0.123,0,503,7,1,0
156073,9.69,0.404,0.212,0,1270,3,0,0
6424,21.07,0.232,0.887,0,542,5,1,0
16136,1.0,0.394,0.173,0,1464,6,1,0
113144,21.29,0.615,0.0,0,1005,6,0,0
98757,122.58,0.031,0.468,0,1675,5,1,0
95741,21.0,0.258,0.247,0,1213,7,0,0
157080,10.56,0.097,0.407,0,63,4,0,0
150484,27.02,0.352,0.0,0,66,4,0,0
124278,32.18,0.0,0.077,0,1316,3,0,0
28457,74.88,0.196,0.087,0,862,1,0,0
16689,16.11,0.829,0.135,0,1127,5,0,0
24145,6.41,0.478,0.428,0,406,4,1,0
106093,36.95,0.824,0.797,0,636,3,0,0
123172,181.29,0.189,0.275,0,1301,6,0,0
138219,33.84,0.236,0.261,0,398,5,0,0
17818,46.09,0.119,0.41,0,1229,3,0,0
47496,34.41,0.362,0.324,0,571,7,1,0
58411,67.63,0.588,0.237,0,43,1,0,0
109294,22.87,0.225,0.24,0,724,1,1,0
8045,31.92,0.0,0.0,1,785,3,0,0
145223,170.46,0.285,0.338,1,1571,1,1,0
13927,101.15,0.0,0.657,0,700,1,1,0
90524,15.82,0.641,0.496,0,1081,4,1,0
161202,16.78,0.0,0.887,0,1751,7,0,0
33555,21.02,0.06,0.591,0,1793,5,1,0
118764,10.86,0.356,0.415,0,1332,5,0,0
94985,21.16,0.215,0.49,1,239,5,0,0
141674,31.17,0.136,0.705,0,1097,1,0,0
101607,12.43,0.223,0.249,0,1274,7,0,0
146573,57.04,0.616,0.133,0,109,6,0,0
69612,1.0,0.089,0.157,0,1493,5,1,0
28329,19.83,0.568,0.373,0,1165,7,0,0
117437,74.88,0.634,0.313,1,1612,6,0,0
167212,222.63,0.273,0.472,0,1282,7,0,0
74879,39.56,0.304,0.034,0,780,3,1,0
141692,16.86,0.019,0.333,0,418,4,0,0
151615,4.32,0.147,0.273,0,643,3,1,0
111547,29.6,0.368,0.297,0,968,4,0,0
136792,120.17,0.201,0.59,0,367,3,0,0
97286,51.89,0.044,0.034,0,321,7,1,0
139064,3.69,0.28,0.67,0,247,3,1,0
58093,35.61,0.037,0.394,0,873,3,0,0
90906,141.3,0.331,0.213,1,115,5,1,0
13444,100.01,0.075,0.141,0,1054,3,0,0
33928,123.29,0.382,0.147,0,1185,6,1,0
100070,73.54,0.595,0.382,1,1326,3,0,0
125180,6.54,0.573,0.451,0,1753,4,1,0
5145,7.91,0.753,0.336,0,987,3,1,0
11909,188.81,0.328,0.468,0,196,1,1,0
1100,23.69,0.26,0.316,0,535,5,0,0
89436,4.3,0.1,0.789,0,947,2,0,0
57928,69.3,0.041,0.156,0,915,4,1,0
9154,105.27,0.099,0.51,0,1644,2,0,0
137136,29.69,0.444,0.996,1,597,5,0,0
91310,61.63,0.533,0.432,0,595,5,1,0
1732,12.14,0.337,0.052,0,62,6,1,0
118527,13.36,0.021,0.652,1,1295,2,0,0
157496,7.36,0.159,0.0,1,1556,6,0,0
72437,4.34,0.697,0.336,0,158,5,1,0
164099,144.77,0.008,0.614,0,517,1,1,0
72040,1.0,0.558,0.049,1,1278,2,0,0
13381,20.92,0.077,0.368,0,283,1,1,0
21218,14.42,0.0,0.273,0,1354,3,1,0
11571,59.95,0.314,0.345,0,1462,4,0,0
52159,1.98,0.331,0.678,0,1088,2,0,0
66501,7.44,0.269,0.2,0,303,3,0,0
76770,17.24,0.47,0.182,0,283,7,1,0
83054,49.6,0.451,0.267,1,1412,6,1,0
149223,35.15,0.084,0.086,0,1197,2,1,0
2005,3.69,0.037,0.0,0,1418,6,1,0
155170,23.04,0.072,0.624,0,1121,5,1,0
41285,12.92,0.408,0.0,1,1057,6,1,0
164778,50.28,0.061,0.0,1,1780,4,1,0
23352,23.99,0.122,0.087,0,1618,6,1,0
17325,191.57,0.285,0.581,0,452,3,0,0
20995,15.29,0.184,0.017,0,46,2,0,0
51185,17.14,0.354,0.227,0,485,6,0,0
162697,24.38,0.415,0.347,0,216,4,1,0
79991,27.48,0.006,0.214,0,74,5,0,0
28553,81.19,0.051,0.469,0,447,5,1,0
110893,13.44,0.225,0.797,0,1752,3,1,0
87785,30.43,0.572,0.225,0,574,1,0,0
121443,48.84,0.222,0.348,0,1113,2,0,0
128138,12.18,0.405,0.412,0,479,5,0,0
135823,65.96,0.182,0.668,1,1187,5,0,0
26140,30.69,0.688,0.175,0,793,4,1,0
85686,9.12,0.0,0.092,0,1733,6,1,0
108977,1.0,0.0,0.308,0,594,4,1,0
96177,12.09,0.449,0.0,0,1811,6,0,0
168060,19.05,0.383,0.354,0,980,6,1,0
165986,25.11,0.627,0.359,0,1621,6,0,0
140293,35.2,0.542,0.577,0,1745,7,0,0
41476,2.0,0.167,0.618,0,1013,2,0,0
91393,20.14,0.685,0.631,0,1121,2,0,0
138889,10.52,0.516,0.0,0,915,2,1,0
46357,13.05,0.565,0.794,1,1654,3,0,0
123002,104.9,0.0,0.603,0,1783,7,1,0
43061,21.59,0.262,0.876,0,515,2,1,0
24207,48.87,0.298,0.278,0,763,6,0,0
41461,137.62,0.211,0.0,0,856,4,0,0
160097,28.06,0.154,0.181,1,61,7,1,0
171999,90.65,0.138,0.327,0,1305,1,0,0
147805,44.89,0.715,0.208,1,626,7,0,0
46875,14.06,0.317,0.343,1,788,7,0,0
134698,26.0,0.198,0.297,1,1081,5,1,0
37714,20.92,0.266,0.419,0,740,3,0,0
21906,60.97,0.126,0.0,0,758,2,0,0
44710,84.97,0.082,0.347,1,448,7,0,0
24135,4.11,0.487,0.0,0,846,1,1,0
110678,13.9,0.091,0.29,0,1443,6,0,0
118056,24.28,0.085,0.199,0,497,5,0,0
6160,15.36,0.146,0.546,0,989,5,1,0
18536,25.38,0.016,0.0,0,1603,4,0,0
82784,47.52,0.58,0.301,0,1664,7,1,0
19580,112.72,0.408,0.582,0,422,4,0,0
143114,20.18,0.143,0.314,0,892,3,0,0
69168,17.7,0.265,0.723,0,889,6,0,0
71335,41.23,0.553,0.35,0,1011,7,0,0
929,30.6,0.098,0.181,0,323,7,1,0
121217,6.86,0.454,0.0,0,714,5,0,0
124672,7.08,0.248,0.402,0,336,1,0,0
130701,27.13,0.183,0.732,0,1160,6,0,0
93347,67.25,0.158,0.227,0,1280,7,0,0
46578,97.09,0.29,0.159,0,59,7,1,0
13508,7.28,0.463,0.024,0,1082,4,0,0
54528,13.92,0.16,0.239,0,921,5,1,0
93931,86.29,0.322,0.596,0,66,3,0,0
20150,22.47,0.628,0.317,0,252,2,1,0
9346,44.3,0.178,0.28,0,289,3,0,0
37490,20.38,0.387,0.27,0,1583,2,0,1
12216,31.02,0.699,0.033,0,738,3,0,0
2455,18.62,0.879,0.0,1,106,6,0,0
83888,99.15,0.278,0.709,1,1697,1,1,0
128755,3.41,0.445,0.51,1,1466,6,0,0
86369,25.11,0.042,0.0,0,1576,7,1,0
15768,87.43,0.175,0.317,0,970,6,1,0
58578,18.52,0.337,0.0,0,1174,3,0,0
6142,33.61,0.199,0.365,1,1115,7,0,0
107442,80.47,0.226,0.0,0,798,1,1,0
40284,46.17,0.034,0.49,0,1061,6,1,0
66935,73.11,0.274,0.689,0,813,1,1,0
155866,106.17,0.491,0.731,1,364,4,1,0
101426,4.79,0.44,0.109,0,910,6,0,0
132163,23.09,0.443,0.299,0,147,7,1,0
60442,9.17,0.171,0.492,1,1197,6,0,0
160822,49.14,0.183,0.373,0,594,6,0,0
123546,80.58,0.438,0.033,0,892,5,0,0
89105,1.0,0.65,0.0,1,811,1,1,0
100100,11.7,0.284,0.0,1,739,5,1,0
107690,1.1,0.157,0.636,0,272,5,0,0
27655,11.14,0.314,0.534,0,104,1,0,0
43488,24.29,0.145,0.193,0,1313,5,1,0
118587,159.11,0.326,0.586,1,247,1,0,0
76169,7.88,0.294,0.378,1,392,6,0,0
135464,336.78,0.184,0.503,0,1326,7,1,0
90868,53.01,0.669,0.393,0,1243,2,1,0
11383,44.41,0.56,0.239,0,193,5,1,0
114879,52.65,0.502,0.0,1,354,6,1,0
105401,4.28,0.258,0.465,0,35,4,0,0
63016,25.6,0.0,0.0,0,1101,1,0,0
136586,9.24,0.309,0.013,0,477,7,0,0
60606,65.98,0.562,0.0,0,167,1,1,0
19812,5.18,0.077,0.361,0,1685,6,0,0
20947,27.3,0.338,0.453,0,1688,7,1,0
155805,18.65,0.543,0.693,0,1192,7,1,0
64986,118.43,0.099,0.467,0,919,5,1,0
71677,6.9,0.319,0.115,0,261,7,1,0
52787,17.2,0.352,0.0,1,1502,6,0,0
127498,43.85,0.126,0.337,0,1573,1,0,0
104632,34.12,0.29,0.123,0,205,6,1,0
155355,118.19,0.027,0.202,0,1736,4,0,0
154566,45.91,0.288,0.447,0,704,7,1,0
171009,38.52,0.307,0.298,0,1477,3,1,0
56867,76.45,0.279,0.674,0,1778,6,1,0
100902,51.01,0.27,0.34,0,585,2,0,0
59873,73.46,0.088,0.241,1,1613,5,1,0
121698,67.83,0.032,0.263,0,392,6,1,0
129284,25.09,0.262,0.318,0,544,6,1,0
43493,7.5,0.1,0.625,0,456,5,0,0
148552,16.23,0.334,0.059,0,1557,1,1,0
50120,3.17,0.35,0.524,0,1168,2,0,0
169915,13.01,0.23,0.503,0,696,3,1,0
147012,27.81,0.15,0.266,0,1625,4,0,0
3140,116.5,0.294,0.174,0,1197,6,1,0
68816,26.38,0.335,0.442,0,1447,5,1,0
67111,176.12,0.14,0.575,0,1369,7,0,0
142116,56.98,0.374,0.561,0,887,6,0,0
125181,2.29,0.216,0.256,0,1652,3,1,0
8743,95.81,0.618,0.068,0,1061,2,1,0
145264,81.42,0.115,0.377,0,1057,7,0,0
37714,9.3,0.131,0.184,0,1321,2,0,0
63887,59.55,0.368,0.424,0,830,1,0,0
29392,118.43,0.704,0.741,0,806,5,1,0
27220,9.58,0.061,0.0,0,664,6,1,0
91077,9.88,0.713,0.521,0,1509,1,0,0
14635,84.74,0.149,0.005,0,168,1,1,0
13915,31.47,0.463,0.476,0,1476,2,1,0
135774,134.23,0.428,0.743,0,471,2,1,0
59420,70.77,0.38,0.815,0,737,6,0,0
112015,71.94,0.227,0.159,0,596,7,0,0
170423,96.04,0.318,1.0,0,306,4,0,0
8788,24.95,0.573,0.0,0,777,6,0,0
137240,25.26,0.206,0.057,0,1357,4,0,0
18950,220.89,0.23,0.278,0,1138,7,0,0
131430,22.88,0.312,0.662,0,124,3,1,0
52876,98.19,0.0,0.541,0,934,5,0,0
23347,28.4,0.0,0.31,0,728,4,1,0
39523,12.65,0.002,0.0,0,168,1,1,0
62995,17.36,0.054,0.506,0,1317,6,0,0
126099,45.3,0.0,0.385,0,712,7,0,0
117605,119.88,0.432,0.224,0,1165,3,0,0
125906,57.68,0.045,0.526,0,826,3,1,0
3736,42.27,0.415,0.01,0,1166,5,0,0
168533,7.21,0.039,0.293,0,249,1,0,0
74991,25.06,0.31,0.331,0,835,7,1,0
19241,40.91,0.0,0.0,1,1682,1,1,0
160460,15.84,0.559,0.313,0,1118,7,1,0
136990,37.45,0.29,0.342,0,974,4,0,0
14228,13.36,0.147,0.437,0,51,4,1,0
75489,12.65,0.12,0.441,0,332,5,0,0
156601,65.88,0.164,0.257,0,495,2,0,0
117960,148.36,0.502,0.275,0,855,4,0,0
33613,138.7,0.61,0.029,0,767,5,1,0
121031,21.17,0.529,0.0,0,1051,7,0,0
32677,59.75,0.051,0.702,0,1181,1,1,0
60794,49.31,0.28,0.41,0,1568,6,1,0
33771,62.06,0.283,0.199,0,921,4,0,0
119815,40.38,0.394,0.0,0,860,2,1,0
160921,105.59,0.194,0.13,0,1479,2,1,0
7687,14.38,0.344,0.536,0,1426,1,1,0
104327,10.11,0.575,0.0,1,179,6,0,0
42924,34.76,0.307,0.0,0,1214,7,0,0
129736,21.38,0.164,0.024,0,1300,7,0,0
24073,201.39,0.394,0.0,0,151,1,1,0
63315,18.28,0.275,0.297,0,1412,7,1,0
35580,83.22,0.804,0.558,0,1168,1,0,0
150897,50.27,0.674,0.022,1,195,5,1,0
14266,5.61,0.568,0.376,0,1672,2,0,0
100558,57.26,0.508,0.62,0,763,5,1,0
20811,12.41,0.966,0.239,0,763,5,0,0
103651,322.71,0.329,0.274,0,1442,7,0,0
132695,12.47,0.358,0.0,1,1411,5,0,0
130001,4.9,0.114,0.459,0,1351,1,0,0
5762,8.17,0.687,0.301,1,782,3,1,1
133685,8.06,0.37,0.0,0,673,6,0,0
51299,68.76,0.355,0.071,0,1185,2,1,0
117826,13.79,0.574,0.567,0,377,7,0,0
166547,52.17,0.041,0.19,0,1494,1,1,0
20547,45.81,0.291,0.484,0,1689,4,1,0
62676,1.0,0.636,0.143,1,720,1,0,1
149770,26.65,0.327,0.432,0,266,7,0,0
24453,11.73,0.608,0.407,0,920,3,1,0
45083,70.38,0.306,0.338,0,1771,5,0,0
94881,5.0,0.178,0.166,0,495,3,0,0
172142,63.12,0.209,0.283,0,487,5,0,0
50925,7.96,0.459,0.123,0,1158,3,1,0
66615,36.97,0.271,0.41,0,1106,6,0,0
137509,46.34,0.201,0.0,0,1244,1,1,0
20735,36.78,0.0,0.446,0,701,1,1,0
56611,241.92,0.301,0.387,0,1530,3,1,0
54619,25.02,0.225,0.587,0,1362,2,0,0
69308,16.74,0.053,0.072,0,898,7,0,0
99106,261.35,0.191,0.624,0,1360,5,0,0
38295,50.12,0.349,0.254,0,718,1,0,0
67641,39.24,0.113,0.854,0,1672,1,0,0
158431,291.68,0.61,0.151,0,397,2,1,0
143196,13.16,0.525,0.455,0,38,1,1,0
165241,37.19,0.0,0.0,1,1000,4,0,0
117885,7.47,0.163,0.015,0,1557,5,1,0
100611,44.38,0.771,0.193,0,828,4,1,0
36884,1.01,0.713,0.013,0,700,1,0,0
27452,32.38,0.135,0.079,1,638,6,1,0
93113,34.77,0.086,0.499,0,1137,6,1,0
69963,27.53,0.416,0.336,0,520,6,0,0
136085,2.74,0.709,0.216,0,422,2,1,0
1668,69.91,0.652,0.41,0,277,6,1,0
154005,25.91,0.22,0.241,0,1604,7,0,0
29464,440.68,0.234,0.18,0,1565,6,0,0
68246,26.44,0.306,0.288,0,1238,2,0,0
61555,14.03,0.28,0.133,0,1684,2,0,0
159747,38.39,0.205,0.573,1,1804,6,1,0
124488,13.9,0.329,0.522,1,545,7,1,0
6215,96.31,0.082,0.27,0,1213,5,1,0
147403,13.43,0.112,0.51,0,945,7,1,0
116932,11.83,0.072,0.68,0,46,3,1,0
11770,72.71,0.267,0.131,0,1388,2,0,0
135126,50.42,0.468,0.174,0,599,6,1,0
5860,44.47,0.31,0.235,0,856,4,0,0
73464,10.83,0.087,0.0,0,213,5,1,0
28010,83.94,0.586,0.0,0,1423,7,1,0
1896,17.74,0.134,0.424,0,1253,1,0,0
96685,1.0,0.547,0.142,1,947,1,1,0
118719,47.32,0.297,0.151,0,1130,7,0,0
82889,28.83,0.354,0.362,0,1520,1,1,0
59195,27.48,0.351,0.057,0,1780,6,0,0
88728,62.82,0.46,0.698,0,515,4,0,0
26233,20.59,0.174,0.65,0,1041,5,0,0
8636,14.76,0.226,0.454,0,1787,5,0,0
27148,17.41,0.031,0.102,0,896,5,0,0
9373,48.95,0.004,0.804,0,269,1,0,0
132911,38.33,0.222,0.238,0,366,1,0,0
105184,23.08,0.174,0.174,0,571,2,1,0
32380,367.63,0.133,0.509,0,1559,5,1,0
98472,172.98,0.331,0.238,0,683,3,1,0
83652,4.27,0.257,0.148,0,1627,1,1,0
19232,15.61,0.744,0.337,0,437,7,1,0
167683,126.18,0.0,0.603,0,973,4,0,0
162057,91.02,0.187,0.258,0,387,5,1,0
131123,141.67,0.413,0.0,0,821,4,1,0
139742,12.09,0.254,0.489,0,433,2,0,0
94555,29.77,0.337,0.434,0,597,4,0,0
138897,3.71,0.554,0.664,0,909,4,1,0
91285,30.65,0.522,0.209,0,911,4,1,0
28697,12.59,0.365,0.083,0,1280,3,0,0
28914,12.0,0.575,0.317,0,1461,4,0,0
147571,79.06,0.1,0.0,0,1782,6,1,0
77141,41.07,0.612,0.384,0,1078,3,0,0
126045,80.49,0.343,0.591,0,1096,6,1,0
25038,23.31,0.207,0.587,0,520,7,0,0
77386,60.34,0.085,0.133,1,1096,4,0,0
14442,7.99,0.13,0.173,0,1409,3,0,0
38145,13.24,0.239,0.366,0,558,7,0,0
18858,50.22,0.338,0.0,0,500,1,0,0
35963,183.12,0.067,0.73,0,1723,5,1,0
104822,59.5,0.247,0.271,0,366,2,0,0
937,34.29,0.392,0.74,0,369,4,1,0
33445,144.03,0.16,0.666,0,953,4,1,0
119401,26.87,0.0,0.0,0,1382,1,0,0
25806,18.94,0.456,0.203,0,396,3,0,0
96003,37.92,0.672,0.246,0,778,4,1,0
149840,46.69,0.14,0.757,1,1549,5,1,0
134788,2.13,0.0,0.201,0,1775,4,1,0
21083,43.41,0.252,0.395,0,1185,7,1,0
25492,5.04,0.0,0.008,0,1520,3,0,0
121933,26.55,0.232,0.663,0,916,3,0,0
59874,38.19,0.181,0.214,1,1387,4,0,0
72057,34.96,0.066,0.105,0,828,1,1,0
82383,8.08,0.416,0.493,0,657,3,0,0
100064,35.86,0.138,0.28,0,1156,3,0,0
77617,82.95,0.162,0.115,0,1442,7,1,0
4035,124.57,0.22,0.276,0,666,6,0,0
16329,130.3,0.36,0.551,0,518,4,1,0
3,34.99,0.246,0.578,0,1783,7,0,0
45774,387.09,0.171,0.567,0,1779,7,0,0
141220,23.97,0.409,0.613,0,1188,6,1,0
167926,21.21,0.062,0.594,0,1032,2,1,0
82156,41.94,0.28,0.702,0,1668,6,0,0
4705,73.89,0.117,0.169,0,109,5,1,0
12321,64.6,0.398,0.239,0,1477,2,1,0
140833,2.71,0.557,0.679,0,111,7,0,0
59349,11.05,0.611,0.004,1,688,6,1,0
152347,66.28,0.212,0.445,0,1507,1,1,0
87498,12.15,0.086,0.415,0,53,4,0,0
151925,25.15,0.31,0.06,0,709,7,1,0
23413,49.87,0.191,0.357,0,1368,3,0,0
148299,50.87,0.301,0.033,0,606,1,0,0
94407,84.71,0.483,0.0,1,1521,5,1,0
75601,113.9,0.212,0.036,0,429,3,1,0
91368,61.03,0.295,0.086,0,637,7,1,0
56535,11.57,0.211,0.214,0,1207,5,0,0
104169,59.22,0.417,0.464,0,616,2,0,0
133061,94.76,0.478,0.166,0,850,4,1,0
140013,56.02,0.219,0.089,0,528,2,0,0
169043,118.6,0.229,0.368,0,1261,6,1,0
71328,47.47,0.759,0.651,0,934,7,1,0
132854,28.72,0.046,0.853,0,1457,3,0,0
153543,17.25,0.12,0.139,0,1820,4,1,0
3070,255.43,0.445,0.0,0,1724,2,1,0
82023,3.34,0.355,0.419,0,1524,5,1,0
121089,42.21,0.239,0.331,0,932,2,0,0
78995,15.44,0.563,0.545,0,885,6,0,0
17281,14.01,0.069,0.097,0,1424,2,0,0
113302,78.49,0.323,0.42,1,1271,3,0,0
70177,54.38,0.162,0.767,1,715,2,1,0
106707,39.13,0.296,0.734,1,62,6,1,0
233,22.54,0.361,0.459,0,1798,7,1,0
1975,54.4,0.259,0.477,0,1329,7,1,0
104180,19.9,0.037,0.377,0,1132,4,0,0
169764,60.33,0.258,0.108,0,1307,7,1,0
110496,146.12,0.519,0.094,1,379,6,1,0
162897,2.36,0.307,0.002,0,1296,7,1,0
146403,84.26,0.196,0.389,1,843,5,0,0
48606,353.17,0.301,0.0,0,439,7,0,0
17685,182.99,0.576,0.0,0,691,1,1,0
96523,76.65,0.4,0.064,0,1180,4,0,0
107209,120.59,0.268,0.515,0,486,7,0,0
133139,17.03,0.516,0.214,0,681,5,1,0
90030,41.22,0.285,0.0,0,1087,1,1,0
159056,22.99,0.565,0.223,0,187,1,0,0
145837,23.52,0.27,0.303,0,797,4,1,0
101244,92.53,0.558,0.584,0,358,5,0,0
95279,20.33,0.214,0.881,0,442,6,1,0
3272,4.35,0.296,0.333,0,1102,3,0,0
134934,54.97,0.195,0.346,1,699,1,0,0
117621,30.46,0.316,0.0,0,139,5,0,0
154864,66.46,0.555,0.0,0,712,4,0,0
16083,26.61,0.474,0.015,0,70,7,1,0
25243,6.17,0.366,0.072,0,947,4,0,0
115979,1.09,0.206,0.0,0,911,6,1,0
84546,19.05,0.305,0.25,0,338,4,1,0
101507,14.13,0.487,0.0,0,1495,7,0,0
75098,11.03,0.214,0.043,0,1808,4,1,0
110707,73.12,0.275,0.303,0,370,6,0,0
113790,4.01,0.315,0.527,0,852,3,0,0
32703,84.51,0.084,0.632,0,1751,3,0,0
131396,2.54,0.02,0.068,1,1488,3,0,0
85295,25.57,0.425,0.261,1,910,7,1,0
99462,33.19,0.422,0.269,0,724,7,1,0
106782,19.54,0.308,0.513,0,233,5,0,0
128641,61.95,0.315,0.822,0,1685,4,0,0
51890,37.48,0.279,0.526,1,1699,2,1,0
1171,38.01,0.367,0.656,0,1200,3,1,0
31384,1.61,0.559,0.253,0,491,3,0,1
166885,54.59,0.0,0.0,0,1547,4,1,0
38479,208.92,0.655,0.342,1,1443,3,1,0
43088,26.95,0.252,0.546,0,1059,1,0,0
148265,69.23,0.091,0.439,0,1614,1,0,0
40735,22.94,0.379,0.26,0,1449,5,0,0
80273,86.15,0.26,0.568,0,421,1,0,1
64035,53.05,0.214,0.231,0,689,1,1,0
114233,28.84,0.056,0.209,1,1147,3,0,0
102733,23.23,0.554,0.444,0,35,1,1,0
88972,63.26,0.327,0.002,0,905,3,0,0
86665,38.63,0.304,0.0,0,1816,6,1,0
144137,13.13,0.0,0.0,0,1704,5,1,0
100476,7.46,0.068,0.505,0,662,6,1,0
87867,64.51,0.159,0.625,0,1299,2,0,0
153337,17.87,0.28,0.0,0,939,5,1,0
16126,34.32,0.419,0.005,0,1458,5,1,0
144024,52.5,0.0,0.35,0,38,2,0,0
34211,7.91,0.293,0.1,0,993,6,0,0
57316,13.48,0.054,0.641,1,1076,2,1,0
2292,160.5,0.085,0.363,0,974,3,0,0
98733,15.38,0.727,0.165,0,451,3,1,0
143687,84.63,0.134,0.468,0,495,7,1,0
65968,406.05,0.0,0.0,0,590,7,1,0
114613,41.67,0.167,0.398,0,1675,2,0,0
67914,7.37,0.194,0.303,0,935,5,1,0
131190,32.64,0.232,0.214,0,1559,6,1,0
172565,33.32,0.272,0.58,0,665,7,1,0
123555,38.3,0.233,0.538,0,1307,2,0,0
58816,70.57,0.438,0.776,0,1557,5,0,0
142470,69.47,0.429,0.439,0,228,4,0,0
6561,6.82,0.656,0.29,1,404,1,0,0
170548,106.64,0.462,0.352,0,1388,5,0,0
145072,36.13,0.248,0.386,0,982,5,1,0
112919,12.31,0.263,0.289,0,1233,2,1,0
107275,74.11,0.358,0.536,0,838,6,0,0
43591,2.93,0.347,0.67,0,145,1,1,0
74535,25.05,0.278,0.6,0,1214,1,1,0
17520,85.89,0.42,0.0,0,1624,6,0,0
58541,40.68,0.209,0.308,1,684,4,0,0
101908,160.2,0.103,0.405,0,751,2,1,0
62580,20.45,0.424,0.247,0,1527,1,0,0
133186,47.57,0.0,0.0,0,343,6,1,0
147425,53.94,0.339,0.379,1,293,6,0,0
97039,49.31,0.162,0.498,0,365,3,1,0
58903,63.35,0.346,0.265,0,646,1,1,0
52454,54.08,0.551,0.602,0,1260,1,1,0
94464,36.53,0.51,0.0,1,1446,3,0,0
124370,5.56,0.0,0.478,0,1302,2,1,0
21893,84.02,0.333,0.0,0,595,2,1,0
77409,1.0,0.427,0.643,0,188,7,0,0
76129,12.97,0.447,0.383,0,1022,1,1,0
49522,14.02,0.377,0.639,1,533,4,1,0
41083,82.02,0.33,0.438,0,285,6,1,0
145339,37.78,0.159,0.487,0,190,5,0,0
74732,222.46,0.556,0.252,1,937,5,0,0
99622,1.0,0.159,0.758,0,1589,7,1,0
6616,8.95,0.166,0.852,0,492,7,1,0
48979,1.0,0.142,0.468,0,585,5,1,0
38639,13.81,0.322,0.0,0,31,1,0,0
56782,23.58,0.001,0.86,0,152,4,0,0
145431,138.27,0.167,0.449,0,743,7,0,0
98783,93.08,0.236,0.201,0,805,4,1,0
155903,42.66,0.596,0.045,0,532,1,0,0
73081,21.24,0.194,0.41,0,954,3,1,0
133058,71.74,0.406,0.09,0,550,6,1,0
27737,122.17,0.073,0.652,0,527,4,1,0
140886,19.85,0.604,0.361,0,788,6,1,0
105489,16.53,0.586,0.208,0,1614,4,0,0
6703,29.28,0.236,0.735,0,1630,4,1,0
119078,1.0,0.541,0.341,1,53,6,0,0
82819,100.43,0.656,0.074,0,1809,3,0,0
18,16.16,0.221,0.13,0,1474,1,0,0
146355,26.44,0.717,0.306,1,381,7,1,0
92771,136.72,0.38,0.452,0,241,1,0,0
104818,31.41,0.487,0.41,0,188,6,1,0
99733,118.24,0.583,0.273,0,1361,6,1,0
15653,4.95,0.098,0.016,0,897,2,0,0
57380,63.07,0.672,0.469,0,1234,1,0,0
121251,13.48,0.0,0.065,0,283,5,0,0
